id,timestamp,vehicle_id,position_x,position_y,attack_type,confidence,severity,reconstruction_error,speed,metadata,created_at
420,2026-02-23T20:33:25.927356,12,66.76,13.66,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:25
421,2026-02-23T20:33:26.128880,0,86.66,33.72,GPS Spoofing,0.9,HIGH,0.2834,,{},2026-02-23 20:33:26
422,2026-02-23T20:33:26.128880,3,35.87,9.41,Position Falsification,0.3,LOW,0.4,,{},2026-02-23 20:33:26
423,2026-02-23T20:33:26.128880,6,34.37,22.86,GPS Spoofing,0.9,HIGH,0.3473,,{},2026-02-23 20:33:26
424,2026-02-23T20:33:26.128880,9,95.43,58.1,GPS Spoofing,1.0,HIGH,0.3303,,{},2026-02-23 20:33:26
425,2026-02-23T20:33:26.128880,12,70.77,18.61,GPS Spoofing,1.0,HIGH,0.3015,,{},2026-02-23 20:33:26
426,2026-02-23T20:33:26.328318,0,83.0,29.84,GPS Spoofing,0.9,HIGH,0.275,,{},2026-02-23 20:33:26
427,2026-02-23T20:33:26.328318,3,31.79,7.79,Position Falsification,0.3,LOW,0.4,,{},2026-02-23 20:33:26
428,2026-02-23T20:33:26.328318,6,29.81,21.04,GPS Spoofing,0.9,HIGH,0.3844,,{},2026-02-23 20:33:26
429,2026-02-23T20:33:26.328318,9,96.1,56.14,GPS Spoofing,1.0,HIGH,0.3519,,{},2026-02-23 20:33:26
430,2026-02-23T20:33:26.328318,12,74.78,23.57,GPS Spoofing,1.0,HIGH,0.3202,,{},2026-02-23 20:33:26
431,2026-02-23T20:33:26.536264,0,79.33,25.97,GPS Spoofing,0.9,HIGH,0.3569,,{},2026-02-23 20:33:26
432,2026-02-23T20:33:26.536264,3,27.7,6.16,Position Falsification,0.3,LOW,0.4,,{},2026-02-23 20:33:26
433,2026-02-23T20:33:26.536264,6,25.31,21.43,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:26
434,2026-02-23T20:33:26.536264,9,96.78,54.18,GPS Spoofing,1.0,HIGH,0.3573,,{},2026-02-23 20:33:26
435,2026-02-23T20:33:26.536264,12,78.79,28.53,GPS Spoofing,1.0,HIGH,0.3043,,{},2026-02-23 20:33:26
436,2026-02-23T20:33:26.735029,0,75.66,22.09,Position Falsification,0.7,MEDIUM,0.3208,,{},2026-02-23 20:33:26
437,2026-02-23T20:33:26.735029,3,23.61,4.54,Position Falsification,0.3,LOW,0.3688,,{},2026-02-23 20:33:26
438,2026-02-23T20:33:26.735029,6,20.81,21.83,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:26
439,2026-02-23T20:33:26.735029,9,97.45,52.22,GPS Spoofing,1.0,HIGH,0.3415,,{},2026-02-23 20:33:26
440,2026-02-23T20:33:26.735029,12,78.88,28.37,GPS Spoofing,1.0,HIGH,0.3599,,{},2026-02-23 20:33:26
441,2026-02-23T20:33:26.928635,0,71.99,18.21,Position Falsification,0.7,MEDIUM,0.3805,,{},2026-02-23 20:33:26
442,2026-02-23T20:33:26.934589,3,24.04,2.25,Position Falsification,0.3,LOW,0.4,,{},2026-02-23 20:33:26
443,2026-02-23T20:33:26.934589,6,16.6,23.61,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:26
444,2026-02-23T20:33:26.935605,9,99.83,48.71,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:26
445,2026-02-23T20:33:26.935605,12,78.97,28.21,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:26
446,2026-02-23T20:33:27.135740,0,75.9,20.35,Position Falsification,0.7,MEDIUM,0.321,,{},2026-02-23 20:33:27
447,2026-02-23T20:33:27.135740,3,24.47,0.0,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:27
448,2026-02-23T20:33:27.135740,6,11.63,26.71,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:27
449,2026-02-23T20:33:27.135740,9,95.2,47.1,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:27
450,2026-02-23T20:33:27.136394,12,79.05,28.05,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:27
451,2026-02-23T20:33:27.344883,0,72.84,16.49,Position Falsification,0.7,MEDIUM,0.3838,,{},2026-02-23 20:33:27
452,2026-02-23T20:33:27.344883,3,24.89,2.29,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:27
453,2026-02-23T20:33:27.344883,6,10.19,26.23,GPS Spoofing,1.0,HIGH,0.3414,,{},2026-02-23 20:33:27
454,2026-02-23T20:33:27.344883,9,91.93,48.43,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:27
455,2026-02-23T20:33:27.344883,12,79.14,27.89,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:27
456,2026-02-23T20:33:27.555532,0,69.78,12.63,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:27
457,2026-02-23T20:33:27.555532,3,25.32,4.59,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:27
458,2026-02-23T20:33:27.555532,6,14.2,21.39,GPS Spoofing,1.0,HIGH,0.3601,,{},2026-02-23 20:33:27
459,2026-02-23T20:33:27.555532,9,89.29,52.43,Position Falsification,0.4,MEDIUM,0.4,,{},2026-02-23 20:33:27
460,2026-02-23T20:33:27.555532,12,79.22,27.73,GPS Spoofing,1.0,HIGH,0.3401,,{},2026-02-23 20:33:27
461,2026-02-23T20:33:27.779521,0,66.72,8.76,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:27
462,2026-02-23T20:33:27.779521,3,25.75,6.88,Position Falsification,0.6,MEDIUM,0.3659,,{},2026-02-23 20:33:27
463,2026-02-23T20:33:27.779521,6,12.61,16.93,GPS Spoofing,0.5,HIGH,0.3868,,{},2026-02-23 20:33:27
464,2026-02-23T20:33:27.779521,9,87.74,53.22,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:27
465,2026-02-23T20:33:27.779521,12,79.31,27.56,GPS Spoofing,1.0,HIGH,0.3258,,{},2026-02-23 20:33:27
466,2026-02-23T20:33:28.749430,0,62.02,7.75,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:28
467,2026-02-23T20:33:28.749430,3,25.87,11.85,Position Falsification,0.6,MEDIUM,0.2818,,{},2026-02-23 20:33:28
468,2026-02-23T20:33:28.749430,6,11.01,12.47,GPS Spoofing,0.5,HIGH,0.3967,,{},2026-02-23 20:33:28
469,2026-02-23T20:33:28.749430,9,86.24,50.64,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:28
470,2026-02-23T20:33:28.749430,12,79.39,27.4,GPS Spoofing,1.0,HIGH,0.3007,,{},2026-02-23 20:33:28
471,2026-02-23T20:33:29.940192,0,57.31,6.74,GPS Spoofing,0.8,HIGH,0.4,,{},2026-02-23 20:33:29
472,2026-02-23T20:33:29.940192,3,30.29,12.61,Position Falsification,0.6,MEDIUM,0.3461,,{},2026-02-23 20:33:29
473,2026-02-23T20:33:29.940192,6,9.42,8.0,GPS Spoofing,0.5,HIGH,0.3362,,{},2026-02-23 20:33:29
474,2026-02-23T20:33:29.940192,9,84.74,48.06,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:29
475,2026-02-23T20:33:29.940192,12,83.89,24.71,GPS Spoofing,1.0,HIGH,0.3032,,{},2026-02-23 20:33:29
476,2026-02-23T20:33:30.724396,0,52.6,5.73,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:30
477,2026-02-23T20:33:30.724396,3,28.54,16.15,Position Falsification,0.6,MEDIUM,0.3761,,{},2026-02-23 20:33:30
478,2026-02-23T20:33:30.724396,6,5.29,6.42,GPS Spoofing,0.5,HIGH,0.4,,{},2026-02-23 20:33:30
479,2026-02-23T20:33:30.724396,9,83.24,45.48,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:30
480,2026-02-23T20:33:30.724396,12,88.38,22.02,GPS Spoofing,1.0,HIGH,0.3502,,{},2026-02-23 20:33:30
481,2026-02-23T20:33:31.748243,0,47.89,4.73,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:31
482,2026-02-23T20:33:31.748243,3,24.49,20.64,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:31
483,2026-02-23T20:33:31.748243,6,7.05,9.77,Message Tampering,0.5,MEDIUM,0.4,,{},2026-02-23 20:33:31
484,2026-02-23T20:33:31.748243,9,81.74,42.9,GPS Spoofing,1.0,HIGH,0.3673,,{},2026-02-23 20:33:31
485,2026-02-23T20:33:31.748243,12,92.88,19.33,GPS Spoofing,1.0,HIGH,0.324,,{},2026-02-23 20:33:31
486,2026-02-23T20:33:32.737742,0,43.19,3.72,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:32
487,2026-02-23T20:33:32.737742,3,28.09,18.69,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:32
488,2026-02-23T20:33:32.737742,6,10.89,7.66,Message Tampering,0.5,MEDIUM,0.4,,{},2026-02-23 20:33:32
489,2026-02-23T20:33:32.737742,9,80.24,40.32,GPS Spoofing,1.0,HIGH,0.2873,,{},2026-02-23 20:33:32
490,2026-02-23T20:33:32.737742,12,97.37,16.63,GPS Spoofing,1.0,HIGH,0.2634,,{},2026-02-23 20:33:32
491,2026-02-23T20:33:33.718372,0,38.48,2.71,GPS Spoofing,1.0,HIGH,0.3228,,{},2026-02-23 20:33:33
492,2026-02-23T20:33:33.718372,3,31.68,16.73,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:33
493,2026-02-23T20:33:33.718372,6,14.73,5.56,Message Tampering,0.5,MEDIUM,0.4,,{},2026-02-23 20:33:33
494,2026-02-23T20:33:33.718372,9,81.62,35.63,GPS Spoofing,1.0,HIGH,0.2628,,{},2026-02-23 20:33:33
495,2026-02-23T20:33:33.718372,12,100.0,13.94,GPS Spoofing,1.0,HIGH,0.3558,,{},2026-02-23 20:33:33
496,2026-02-23T20:33:34.725079,0,33.77,1.7,GPS Spoofing,1.0,HIGH,0.1698,,{},2026-02-23 20:33:34
497,2026-02-23T20:33:34.725079,3,35.27,14.78,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:34
498,2026-02-23T20:33:34.725079,6,18.66,7.19,Message Tampering,0.5,MEDIUM,0.4,,{},2026-02-23 20:33:34
499,2026-02-23T20:33:34.725079,9,83.0,30.94,GPS Spoofing,1.0,HIGH,0.3787,,{},2026-02-23 20:33:34
500,2026-02-23T20:33:34.725079,12,100.0,13.81,GPS Spoofing,1.0,HIGH,0.3744,,{},2026-02-23 20:33:34
501,2026-02-23T20:33:35.741841,0,29.07,0.69,GPS Spoofing,0.8,HIGH,0.2347,,{},2026-02-23 20:33:35
502,2026-02-23T20:33:35.741841,3,37.74,17.82,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:35
503,2026-02-23T20:33:35.741841,6,15.46,4.39,DoS Attack,0.6,HIGH,0.4,,{},2026-02-23 20:33:35
504,2026-02-23T20:33:35.741841,9,80.0,35.66,GPS Spoofing,1.0,HIGH,0.308,,{},2026-02-23 20:33:35
505,2026-02-23T20:33:35.741841,12,98.67,13.67,GPS Spoofing,0.9,HIGH,0.3683,,{},2026-02-23 20:33:35
506,2026-02-23T20:33:36.717210,0,24.36,0.0,Position Falsification,0.6,MEDIUM,0.278,,{},2026-02-23 20:33:36
507,2026-02-23T20:33:36.717210,3,40.2,20.87,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:36
508,2026-02-23T20:33:36.717210,6,12.26,1.58,DoS Attack,0.6,HIGH,0.4,,{},2026-02-23 20:33:36
509,2026-02-23T20:33:36.717210,9,83.22,31.17,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:36
510,2026-02-23T20:33:36.717210,12,98.5,14.1,Position Falsification,1.0,HIGH,0.3541,,{},2026-02-23 20:33:36
511,2026-02-23T20:33:37.720586,0,19.65,1.01,Position Falsification,0.6,MEDIUM,0.2952,,{},2026-02-23 20:33:37
512,2026-02-23T20:33:37.720586,3,42.66,23.92,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:37
513,2026-02-23T20:33:37.720586,6,9.05,0.0,DoS Attack,0.6,HIGH,0.4,,{},2026-02-23 20:33:37
514,2026-02-23T20:33:37.720586,9,86.44,26.69,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:37
515,2026-02-23T20:33:37.720586,12,99.93,9.71,DoS Attack,0.6,HIGH,0.3943,,{},2026-02-23 20:33:37
516,2026-02-23T20:33:38.725501,0,16.31,0.0,GPS Spoofing,0.8,HIGH,0.2872,,{},2026-02-23 20:33:38
517,2026-02-23T20:33:38.725874,3,45.13,26.97,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:38
518,2026-02-23T20:33:38.725874,6,5.85,2.81,DoS Attack,0.6,HIGH,0.4,,{},2026-02-23 20:33:38
519,2026-02-23T20:33:38.725874,9,89.66,22.2,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:38
520,2026-02-23T20:33:38.725874,12,100.0,5.32,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:38
521,2026-02-23T20:33:39.717463,0,12.97,1.25,GPS Spoofing,1.0,HIGH,0.3037,,{},2026-02-23 20:33:39
522,2026-02-23T20:33:39.724353,3,45.5,24.83,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:39
523,2026-02-23T20:33:39.724353,6,10.19,1.03,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:39
524,2026-02-23T20:33:39.724353,9,92.88,17.71,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:39
525,2026-02-23T20:33:39.724353,12,100.0,6.47,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:39
526,2026-02-23T20:33:40.724265,0,9.64,2.51,GPS Spoofing,1.0,HIGH,0.2418,,{},2026-02-23 20:33:40
527,2026-02-23T20:33:40.724265,3,45.87,22.69,GPS Spoofing,1.0,HIGH,0.365,,{},2026-02-23 20:33:40
528,2026-02-23T20:33:40.724685,6,14.52,0.0,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:40
529,2026-02-23T20:33:40.724685,9,93.28,18.73,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:40
530,2026-02-23T20:33:40.724685,12,100.0,1.54,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:40
531,2026-02-23T20:33:41.720496,0,14.13,0.78,GPS Spoofing,1.0,HIGH,0.3112,,{},2026-02-23 20:33:41
532,2026-02-23T20:33:41.720496,3,43.71,18.17,GPS Spoofing,1.0,HIGH,0.2986,,{},2026-02-23 20:33:41
533,2026-02-23T20:33:41.720496,6,18.86,1.77,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:41
534,2026-02-23T20:33:41.720496,9,93.68,19.74,GPS Spoofing,0.8,HIGH,0.4,,{},2026-02-23 20:33:41
535,2026-02-23T20:33:41.720496,12,96.54,0.0,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:41
536,2026-02-23T20:33:42.716294,0,18.63,0.0,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:42
537,2026-02-23T20:33:42.716294,3,41.56,13.65,GPS Spoofing,1.0,HIGH,0.3335,,{},2026-02-23 20:33:42
538,2026-02-23T20:33:42.716294,6,19.51,2.21,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:42
539,2026-02-23T20:33:42.716294,9,94.08,20.76,GPS Spoofing,0.8,HIGH,0.4,,{},2026-02-23 20:33:42
540,2026-02-23T20:33:42.716294,12,93.08,4.93,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:42
541,2026-02-23T20:33:43.717838,0,20.37,3.13,GPS Spoofing,0.9,HIGH,0.3494,,{},2026-02-23 20:33:43
542,2026-02-23T20:33:43.717838,3,45.85,18.27,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:43
543,2026-02-23T20:33:43.717838,6,18.96,3.58,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:43
544,2026-02-23T20:33:43.717838,9,94.48,21.77,GPS Spoofing,0.8,HIGH,0.4,,{},2026-02-23 20:33:43
545,2026-02-23T20:33:43.717838,12,89.62,9.86,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:43
546,2026-02-23T20:33:44.713059,0,18.54,2.5,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:44
547,2026-02-23T20:33:44.713059,3,50.15,22.88,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:44
548,2026-02-23T20:33:44.713059,6,20.66,5.09,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:44
549,2026-02-23T20:33:44.713059,9,94.88,22.79,GPS Spoofing,0.8,HIGH,0.4,,{},2026-02-23 20:33:44
550,2026-02-23T20:33:44.713059,12,90.12,5.2,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:44
551,2026-02-23T20:33:45.723262,0,17.04,4.05,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:45
552,2026-02-23T20:33:45.723262,3,47.43,22.16,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:45
553,2026-02-23T20:33:45.724523,6,22.29,4.74,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:45
554,2026-02-23T20:33:45.724523,9,95.28,23.81,GPS Spoofing,1.0,HIGH,0.2401,,{},2026-02-23 20:33:45
555,2026-02-23T20:33:45.724523,12,91.95,9.92,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:45
556,2026-02-23T20:33:46.720426,0,15.54,5.6,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:46
557,2026-02-23T20:33:46.720426,3,51.56,24.97,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:46
558,2026-02-23T20:33:46.720426,6,19.29,2.1,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:46
559,2026-02-23T20:33:46.720426,9,95.67,24.82,GPS Spoofing,1.0,HIGH,0.2535,,{},2026-02-23 20:33:46
560,2026-02-23T20:33:46.721420,12,88.91,14.87,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:46
561,2026-02-23T20:33:47.720262,0,18.73,2.92,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:47
562,2026-02-23T20:33:47.720262,3,55.69,27.78,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:47
563,2026-02-23T20:33:47.720262,6,23.44,0.0,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:47
564,2026-02-23T20:33:47.720262,9,93.03,25.81,GPS Spoofing,1.0,HIGH,0.2495,,{},2026-02-23 20:33:47
565,2026-02-23T20:33:47.720262,12,85.88,19.82,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:47
566,2026-02-23T20:33:48.721064,0,20.17,2.95,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:48
567,2026-02-23T20:33:48.721064,3,50.7,24.37,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:48
568,2026-02-23T20:33:48.721064,6,24.05,4.57,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:48
569,2026-02-23T20:33:48.721064,9,90.39,26.8,GPS Spoofing,1.0,HIGH,0.1999,,{},2026-02-23 20:33:48
570,2026-02-23T20:33:48.721064,12,82.84,24.77,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:48
571,2026-02-23T20:33:49.720015,0,21.36,5.03,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:49
572,2026-02-23T20:33:49.720015,3,45.7,20.97,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:49
573,2026-02-23T20:33:49.720015,6,24.65,9.14,Position Falsification,1.0,HIGH,0.4,,{},2026-02-23 20:33:49
574,2026-02-23T20:33:49.720015,9,87.74,27.79,GPS Spoofing,0.9,HIGH,0.2203,,{},2026-02-23 20:33:49
575,2026-02-23T20:33:49.720015,12,86.71,28.12,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:49
576,2026-02-23T20:33:50.720427,0,16.72,8.44,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:50
577,2026-02-23T20:33:50.720427,3,50.07,20.53,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:50
578,2026-02-23T20:33:50.720427,6,25.25,13.71,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:50
579,2026-02-23T20:33:50.720427,9,85.1,28.78,GPS Spoofing,0.9,HIGH,0.2751,,{},2026-02-23 20:33:50
580,2026-02-23T20:33:50.720427,12,90.59,31.47,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:50
581,2026-02-23T20:33:51.721551,0,12.38,3.89,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:51
582,2026-02-23T20:33:51.721551,3,54.44,20.1,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:51
583,2026-02-23T20:33:51.722555,6,25.85,18.28,Position Falsification,0.6,MEDIUM,0.3951,,{},2026-02-23 20:33:51
584,2026-02-23T20:33:51.722861,9,83.19,32.47,GPS Spoofing,0.9,HIGH,0.2594,,{},2026-02-23 20:33:51
585,2026-02-23T20:33:51.722861,12,86.32,32.92,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:51
586,2026-02-23T20:33:52.739439,0,13.86,8.37,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:52
587,2026-02-23T20:33:52.739439,3,58.81,19.67,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:52
588,2026-02-23T20:33:52.739439,6,26.45,22.85,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:52
589,2026-02-23T20:33:52.739439,9,81.27,36.15,DoS Attack,0.6,HIGH,0.3266,,{},2026-02-23 20:33:52
590,2026-02-23T20:33:52.739439,12,82.05,34.38,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:52
591,2026-02-23T20:33:53.740222,0,15.34,12.84,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:53
592,2026-02-23T20:33:53.740222,3,61.88,19.01,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:53
593,2026-02-23T20:33:53.740222,6,27.06,27.42,GPS Spoofing,0.8,HIGH,0.4,,{},2026-02-23 20:33:53
594,2026-02-23T20:33:53.740222,9,79.36,39.84,DoS Attack,0.6,HIGH,0.2254,,{},2026-02-23 20:33:53
595,2026-02-23T20:33:53.740222,12,77.79,35.84,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:53
596,2026-02-23T20:33:54.732751,0,16.82,17.32,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:54
597,2026-02-23T20:33:54.732751,3,64.95,18.35,Position Falsification,0.6,MEDIUM,0.4,,{},2026-02-23 20:33:54
598,2026-02-23T20:33:54.732751,6,27.66,31.99,GPS Spoofing,0.8,HIGH,0.4,,{},2026-02-23 20:33:54
599,2026-02-23T20:33:54.732751,9,78.61,44.58,DoS Attack,0.6,HIGH,0.2842,,{},2026-02-23 20:33:54
600,2026-02-23T20:33:54.732751,12,73.52,37.3,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:54
601,2026-02-23T20:33:55.711067,0,18.3,21.79,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:55
602,2026-02-23T20:33:55.711067,3,62.51,21.55,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:55
603,2026-02-23T20:33:55.711067,6,28.26,36.56,GPS Spoofing,0.8,HIGH,0.2376,,{},2026-02-23 20:33:55
604,2026-02-23T20:33:55.711067,9,81.2,45.01,Position Falsification,0.7,MEDIUM,0.3538,,{},2026-02-23 20:33:55
605,2026-02-23T20:33:55.711067,12,69.25,38.76,GPS Spoofing,1.0,HIGH,0.3752,,{},2026-02-23 20:33:55
606,2026-02-23T20:33:56.722914,0,19.77,26.27,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:56
607,2026-02-23T20:33:56.722914,3,67.39,20.29,Message Tampering,0.8,MEDIUM,0.4,,{},2026-02-23 20:33:56
608,2026-02-23T20:33:56.722914,6,24.02,39.82,GPS Spoofing,1.0,HIGH,0.253,,{},2026-02-23 20:33:56
609,2026-02-23T20:33:56.722914,9,81.23,48.55,GPS Spoofing,0.9,HIGH,0.3544,,{},2026-02-23 20:33:56
610,2026-02-23T20:33:56.722914,12,64.54,38.38,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:56
611,2026-02-23T20:33:57.713485,0,21.25,30.74,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:57
612,2026-02-23T20:33:57.713485,3,72.27,19.03,DoS Attack,0.6,HIGH,0.4,,{},2026-02-23 20:33:57
613,2026-02-23T20:33:57.713485,6,19.77,43.07,GPS Spoofing,1.0,HIGH,0.2543,,{},2026-02-23 20:33:57
614,2026-02-23T20:33:57.713485,9,81.25,52.08,GPS Spoofing,0.9,HIGH,0.3771,,{},2026-02-23 20:33:57
615,2026-02-23T20:33:57.713485,12,59.83,37.99,GPS Spoofing,1.0,HIGH,0.3935,,{},2026-02-23 20:33:57
616,2026-02-23T20:33:57.822392,0,22.73,35.22,Position Falsification,0.7,MEDIUM,0.4,,{},2026-02-23 20:33:57
617,2026-02-23T20:33:57.822392,3,77.16,17.77,DoS Attack,0.6,HIGH,0.4,,{},2026-02-23 20:33:57
618,2026-02-23T20:33:57.822392,6,15.53,46.33,GPS Spoofing,1.0,HIGH,0.2369,,{},2026-02-23 20:33:57
619,2026-02-23T20:33:57.822392,9,81.28,55.61,GPS Spoofing,0.9,HIGH,0.3661,,{},2026-02-23 20:33:57
620,2026-02-23T20:33:57.822392,12,55.11,37.61,GPS Spoofing,1.0,HIGH,0.3784,,{},2026-02-23 20:33:57
621,2026-02-23T20:33:58.718654,0,24.21,39.69,Position Falsification,0.7,MEDIUM,0.3042,,{},2026-02-23 20:33:58
622,2026-02-23T20:33:58.718654,3,82.04,16.51,GPS Spoofing,0.9,HIGH,0.3733,,{},2026-02-23 20:33:58
623,2026-02-23T20:33:58.718654,6,12.8,47.41,GPS Spoofing,0.8,HIGH,0.2967,,{},2026-02-23 20:33:58
624,2026-02-23T20:33:58.719670,9,76.78,59.08,GPS Spoofing,0.9,HIGH,0.3411,,{},2026-02-23 20:33:58
625,2026-02-23T20:33:58.719670,12,50.4,37.22,Position Falsification,0.6,MEDIUM,0.2976,,{},2026-02-23 20:33:58
626,2026-02-23T20:33:59.723650,0,25.69,44.17,DoS Attack,0.6,HIGH,0.2282,,{},2026-02-23 20:33:59
627,2026-02-23T20:33:59.723650,3,86.92,15.25,GPS Spoofing,0.9,HIGH,0.4,,{},2026-02-23 20:33:59
628,2026-02-23T20:33:59.723650,6,10.07,48.5,Position Falsification,0.6,MEDIUM,0.3651,,{},2026-02-23 20:33:59
629,2026-02-23T20:33:59.723650,9,72.28,62.56,GPS Spoofing,1.0,HIGH,0.4,,{},2026-02-23 20:33:59
